"HolderAddress","Balance","PendingBalanceUpdate"
"0xde4b2a8d8505d49fb4fe915093b5a3dbe767681e","2387","No"
"0x791b56b4c8eb70a3d534fc42bb092794fed44ff8","110","No"
"0x51d67e0b58b873c4c3aafcedf0eab50ad62e56d6","83.678057156524","No"
"0x9f843dc9db9a4edd8dbe3621d26bcab4cc25062d","802","No"
"0x3f0eae7c0d509552a526c47a7d39526feaae9034","6.9455115866328E-05","No"
"0x879d0c04dcd7723f0f226ec5a6ee6ece7380a6f3","80.4507935162414","No"
"0xa67e71fd17a72b6a45849208241927c57ffa96df","20","No"
"0xc1258794eeb0116f0b7d3103fe742fccb14ad547","100","No"
"0xf1d8d0879fb8c43e3f853fa7ef14856d188ae996","1864","No"
"0x0ead35bfe0d25dde99c04b4da66e1a09e78a5b83","58.1531420032484","No"
"0xfc2a6b896f248f3f2cecb2e668275f0a65a405ec","117.825126471136","No"
"0xdbb7e0f62d218463d6b79bfb03fa78fb5e098d34","672","No"
"0xe1234a4ca017704f721da2ed7decafd0e698589f","4.5239198135599E-05","No"
"0xab86389131da1978fb625c2dd80e8b23fbd7e5d9","10391","No"
"0x965716bacd24747fc25fd92f1bb5bd808f4a0707","77","No"
"0x82ce09822b01ee8ed4bac33b49a22e36abce2bd9","3525","No"
"0x1e1be77f9bad463489c2e28df34f53038f9233fb","49.2473299854607","No"
"0x02ed81cc6fadf429caf2697b6b651622573f65f2","132.56883241696","No"
"0xfe0348b7aef68f0aff834ae6aefa92f100c400ab","100","No"
"0x494a54fcd11627d496545b061c4f836af3fa9aa7","2887","No"
"0xc4f439a8a466aa1baa7ca4148404f8541ef6ef1f","150","No"
"0xfb80ea0b4e9f5bd75bcca78d57b040274703e401","0.730880507822512","No"
"0xe554a3c56f841c415666f2fd2d7441ca958bfc3c","26.1","No"
"0xe5f9b67e1fb970feecbf503f252478950a48ec97","20.5001116789454","No"
"0x496f72f9329cd1bdfcb7593511b88f3c68f14181","84.1677722530703","No"
"0x3c783b2066bb6d5adc048b49ca5891f517a8bca8","0.797415792899857","No"
"0x8d5578b0ab56e9398e863fd97d3567885c2a6871","5739","No"
"0x5c30cec5842477f3b1d4765ec08ea53d91990798","200","No"
"0x365aeb4e9f338528ab5e39d8450bd6e003d6066f","111.490033048364","No"
"0x2713987418c26e5b191db3b5ecca4cedbc3833de","4622","No"
"0x3be02f958543bdd2401497fae48cf584d71821ec","1.52348030303831","No"
"0xe4e3e46b174ee2c42dd197690c3d51029e157e8a","64.2333462190789","No"
"0xbae9152ceab96aa7f87c4ec4c11734d2353e8fda","65","No"
"0x9a692ab4d027e48478679af531daa61c4197de88","122.954432254753","No"
"0x474e571d50198c4e880ff191f51d2516f9f0498b","0.162849594698479","No"
"0x957f0bf69898d1740209fb5094604a6772d66bb9","105","No"
"0x2c35cb92a0572eff98989832feff22fdc87d1871","48.3145567831108","No"
"0x24fb864d9dd0532ac559ee66cb91e5f8c2ab939b","966","No"
"0xb6edf89939f7419672f91a8231c456fea1b3f6a3","3347","No"
"0x5b5d64e2f74a781e1fdf902563643142785c66d1","3587","No"
"0xdd847660e8c3529deec59ac4684449eed97344a4","97.9775379823325","No"
"0x2c29f657f899cb956e51cc9a582a7ee953704a44","7.09057840485058","No"
"0xd73b81307292c99d168f815b9322c69b00d5b330","8011","No"
"0x752a298a8d59ab08d835786e898056b0a4120df4","829","No"
"0xbccfdf0f5dc73a60a5c443172911b2c4c857fc7d","1","No"
"0x00314e9c02ae4943ad23cc1ce45dbcc1bb020dab","727","No"
"0xde33ffdcc305c120d127023285645393abc629d1","100","No"
"0xd5ec751bd797098b987442dda6a334dc85fb2003","0.0003","No"
"0x6ad25ac90a919522934bc9a23037e9d4d68b8a41","466","No"
"0x7c1da0e6dfd10a9d92eb3f96f91869fc61ba2ed1","753","No"
"0x669da215e20e3173b3eb771982bc96b3b1c6f741","3772","No"
"0x55cefcbc5576ca635ee27ed85b3f67727536678d","2990","No"
"0x03e7a280c7ae50bf7f970be8daa0ead7c5053b3a","118.6","No"
"0x47fb162932085d5f6f778d43d593fdeafa0bc36c","10","No"
"0x4571a83de326c9a1c1d24c1ab93e9859fb1f5996","1118","No"
"0xf6b552eaa2b8603634996a7ff3dbaa179f6a8d07","150","No"
"0x5b24e87d5ff9a72d92d6ad9298c2759693ccc061","2050","No"
"0x9e4cd37d7a601b12c8381af34db484c9c1edae49","1701","No"
"0xf3f37a76311baf35ec944a00659d7bae890e0150","10","No"
"0x3180cc1bbf7194f218bbf015118f8a480931db49","2","No"
"0x027b96dcba3989a6f04f92fa0c3870fbd92b41ec","2000","No"
"0x7825858086bc09f5b4937d0f5b3d0c0fea7a9053","1001","No"
"0xa9fabfc771db0bee8867c64771c9735e8377efb5","42.7139506716399","No"
"0xa6710035a72c127c5bbc69ef4425dfd56971eef7","103.059282869638","No"
"0x795a60af4db8f6cb413928d03b38bf7a0032c4a6","51496","No"
"0xf4b3aa261cff380ab2dac0071d299da99748906f","62.8210756987625","No"
"0x6727067af868d67468216986af71c41a617ce36b","1583","No"
"0x85d3e3b66cb668ebfc07f46bbf897f9dbf1f0ac2","6886","No"
"0xee958bb824d59b8be61ed284a8d45fec1cfbad2b","94","No"
"0x1d8fb86c85440d409d730d3e56b3d0d3255a6e51","404","No"
"0x9971888aa6960c24a8785228bba50568bd01a097","166.348705616536","No"
"0x1ac8a0d80c6e80d4c02450da34b370b94943d6d3","3400","No"
"0xe990ba05e423ac5e5ccee69378f6b0235d9b4962","10","No"
"0x4cba90db904612b6b5ebb60d86636490c6c97816","10","No"
"0x228a99d726ec3c88e28413c5e217e54a48becba6","589","No"
"0xd08c9acd292134b753150cd8d6e7cf3383bc213f","1954","No"
"0x5fe745e6dc013f7c7e19aff2afb2e93f2ba46b6f","625.469572695488","No"
"0xab143d6028e4ad7ae31ba6c5fcb41575d3def975","3703","No"
"0xfdc34f61ccc6e5cbf8d168614ab29bae624085c9","32.5977352225328","No"
"0x85991f7fe5151717778c7b8306b0462c29b96784","0.802290267242247","No"
"0xfd758173533ffbade74933ef703a86b06d75ebbf","713","No"
"0x6d89493633529722cbbe491148f7dc0512025d44","50","No"
"0xd8c9aa72410280cd34f92e83a7a4ffa9c317c1bd","387","No"
"0xbbd26dd7d54ecc9049cabe486bee7eb69107e95b","4","No"
"0xb44b706510acfd3a6defb09f0f289449f41233ba","10816","No"
"0xf676f457b415a0fc6afe3941851fab2bb77e2887","1","No"
"0x9eb86494ba445a226d1b7d8cd89bce71031be808","10","No"
"0x9b9e355a979daabfbc6779c29b27f49248d2a4aa","1502","No"
"0x9a5b26aa0d712a905fe0b4e17b862a962805c852","14876","No"
"0xe3361dca521cbf4ff716dc08a0f85fb66a7d5474","2839","No"
"0xc79eb2628d9bd61ed0937414860dda0be6da4680","79.1884708726298","No"
"0x0444d342667207352b17fd469487f22596bf0588","11","No"
"0xab1919bca6715bd9c37f9e5ed08f04bcf7423132","3772","No"
"0xa7b233e5b5a9be7260e3c4218c0bb1f533564f76","3752","No"
"0xa463f4e51f3a47f3f149c2cade7372f0c6e7b03c","1000","No"
"0x0e3a6729ff4f55bce42e2de52afdc0e676e6b996","3499","No"
"0xac51b554b9012cd0f56322551a1192662558a67c","14.1738263685852","No"
"0x1b98a8d4b54a92e691311d185c39b52e13cf2b1e","176","No"
"0x60c8a709356aef6c12fc0ed7aef4ea4ed2abb233","0.413544082261165","No"
"0xc636b6b0614298854e50c8049bfcb4e257f0cc37","30","No"
"0xd80afe17d0552a9abda8fa2c1c2e17ee49cb9472","413","No"
"0xf106d3ce110c2a733f54892879da335398032d2a","884","No"
"0x204981be5a10efa2d02be9da6935beca9a42e0f4","1","No"
"0x8a65ee58b578965b7f9417707b06a22bb1cc410d","583","No"
"0x8b18febd6431e0c6c532a395605627cf9e9937da","4361","No"
"0x935ace84eda7a649a2e5b2b8296bb5280201062c","10","No"
"0xfafd3a51255e06d14b34fbb3fbac1749b515851c","1","No"
"0x58615313079fdd02eb240a11fbbff1dadb00007e","10","No"
"0x9aa29f6c7f796458b35bd954dc1d4823a77b9c66","101","No"
"0xee6460b06b868ab36a1be93b3c93ccebb1fc3956","7537","No"
"0xacfd343604a36743a94614385394a9094d56c0c7","1101","No"
"0xd51029d35adc1f9604ae903a680dd0f3dd60b272","1.99","No"
"0x553eb582dd6e9868c04fffc5c7de467b95062cd6","569","No"
"0x2cb3f94617b2804cdd252225d388c76c868cac33","617","No"
"0xb3627bac7e7913c56faf2eb2d69afb887a03b0c4","1364","No"
"0x895f0a85aafa73ae445d564a79080619cad617c6","2509","No"
"0xb63deebfa8513599405ec4514229067d57c3a553","1210","No"
"0xc3ac435590063949522cd00e2ce65f9b463c3498","740","No"
"0xa97f16dee26c88357cc67a242c5e868bb4a10673","1","No"
"0xc65f95a4b9d4e4557a0911a0d85422dfcb7beb2c","4684","No"
"0xe2bcd0bf4e08f18946713de6616d3f6129863234","2544","No"
"0x84f4b23d150cf9cfb7f5f78ce3af4b885946e116","8066","No"
"0xc84fd9570231e20e59fba328d61e1bc4bcbab39a","1","No"
"0x7fa2ab5410ec7770c805425aa260cdec20934286","2000","No"
"0xe24ebd044d42407eca3145bc585d25c4cb3cca5b","1687","No"
"0xd1291cfc2820520bbc88245041dfa7a7ecf53026","100","No"
"0x7d3cf845c8211b3da726edbb890840193ab0a849","901","No"
"0x686038f73d7d3506c2933e743d7d6a4cbfed5b85","1500","No"
"0x0c9e25f360807da04549a69baec94c9fda1d41a7","13","No"
"0x03a23b0a4a2f02b4b704969e305927b65f648452","100","No"
"0x292d01119d7b6f5be5122387f6fe1e6b08ae2c8d","55351","No"
"0x65f05ed894488c1f0482705f0c32a0925d8fa1e4","2098","No"
"0x8c86bcd34db52acb01582e2d20349cecb0b6dae1","9314","No"
"0xfce389dfdc1c7e3a946bb42e9f7dba6ddfd8bbda","4636","No"
"0x4c540ae8a09d689e5aa8325802cc2b833614f70b","4.8523607361935E-05","No"
"0x970dbab8d88a9128cafc066d423672829a4a0767","891","No"
"0x4b91cf3627e0fd892a5eb98fa3389a11740f4851","3676","No"
"0x6c19c4ebebba8fba8b9362ef978c9f7299c19159","42400","No"
"0x26bcb64d2fc6ddaf7c431aa9e38e962b1d07e151","27.3313309839952","No"
"0xa57d009bbc4ee1617168fc10058ceaddb69b8e94","150","No"
"0x288ff933e2406e62fdcccb43998ac6770206af49","1069","No"
"0x31c45f74d3672f464aa6dcf2cd0d2dea846c5af9","1000","No"
"0xdd77760367efd7ca2d8e1c6510bcd3c3064fe9bc","3985","No"
"0x991397023968b6ff42ebe5338cc3c030f68e7870","598","No"
"0x9deda832c2cfc70ff63e0fe33a9e2ef533200148","90.2873255747247","No"
"0x2f65cd7006454a68300069f6fef3273cb256959b","6193","No"
"0x64b0f06f50171bf51f72f3bf45ef49ab0eb38c4c","100","No"
"0x0a829d88c3c4039342b556c61016c25556519e37","685","No"
"0x882bd9d9d8adb625e601f5f738d1136e4bbdddd5","1069","No"
"0x1a59c7977e5f9cfcafdf5908db6ab2ca734ec414","3000","No"
"0xf20dd2c82aa59f74d48b050d0cecca6285d1f3be","6566","No"
"0x89f2d77a291938fb26943b48fae06fa9b938327b","452","No"
"0x229613ded61cca9a79bc834fce359e3bdbfbe093","6557","No"
"0xf4e59b98e68a976953e776d542856e2cac9700e9","22908","No"
"0xc23ed1151dafef9ff0a0de9d5f837fc6224a3136","4244","No"
"0xecfb60c45c4162c1d8082812ddda8455dba46f77","166","No"
"0xdd004d966780b76a59284b23d23246c451552283","5369","No"
"0x04577735abdb1dd9c937efda0a1537d3d1cd3710","3168","No"
"0x634dc90d9811e282e84567ca470efd3d07c65482","569","No"
"0x31cae8ee12965b4a6abb544ce13b6ffd3228b16f","1","No"
"0x23774d2cb5711c54c57fe6473d6ac84a3492a7cf","1049","No"
"0x5c157d615602287b0684fc3fcba6b66ab8cd5f87","118","No"
"0xc15f24869829edeafd2155e3cf2482de4f3b9900","1","No"
"0x3eea99005a0675a3b4a774b5e7905c3d6be47b00","727","No"
"0xfa3471a50032fc3e2ea95b1afb9bd909ddc8e59d","46","No"
"0x5101c4ed3ed35d066ccb7d59c2a0d250a3b4d021","16982","No"
"0x578746fa20a5919ef82c64857db2bfd54746379d","27","No"
"0xdd9b91adcbbed7b42ca58f7d5eeca950fc587739","100","No"
"0x33d1d5bc33cd8d4a7ce2d5eccca3cdcdec5e0262","1000","No"
"0x20cf6f56ef057157ab8a48c82ed97258148c403c","5.6486E-14","No"
"0x8f26f2ca1b072151dc49ac68e246e06d24821f24","1001","No"
"0xb61962aec1870a80d63cb90289cdb0161d5466a5","898","No"
"0x075a17d26c7e42b1287b48789e1ad14dd11c42bc","3937","No"
"0x449b93e88793bd747ff5b40b1f6f71989119324c","2","No"
"0x7e87a23e1f4bca4f6f482355b4b00e22eb26966d","1","No"
"0x2282f5c06a90b3ea54ccf898d4fe243a94eba087","15","No"
"0x7869bfedd29e55cfc7defdaac7c5100e4b2113bc","51","No"
"0x2786b8f8849c5faeeb12331b624663b83490cacf","5926","No"
"0x46747ac7fa53e3bd36fb761b17f004bd86ff300d","0.000515562562162856","No"
"0xdef37db882f02e331c9b9e71f324e1f87a6f749a","1559","No"
"0xe61ee9e946b6480e7231fe833b37b34e72fa2842","41.9256342404334","No"
"0xa82c2e846434bcd91caba05682e0ff2ca3c3c915","100","No"
"0x31685fbeada04c9c7365c209e7980783bf8e4cc3","41.41216043755","No"
"0x77729b0f1e5aebd9109e48827dce67bb26f3b743","3943","No"
"0x033dff9627bf6c311c072515e77b2af2d2732f87","0.0415079851098096","No"
"0xdc4a33c05ec9b791496ab5eec138b7d5b98a4229","200","No"
"0x7453de9282080b8c236abdbd85cd29ab509000da","10001","No"
"0x8385a4f8360f0b0fbfccd8bc6aee7ee3c9ec86a2","720","No"
"0x3faa7e8a008d7c2bfced18f8b94c4d10f78068ae","15000","No"
"0xa2705e2ead263dfbe0eff25ec03349c3878ed215","1248","No"
"0x5407617043a71b57ce493ce2ef66df3665a39e11","10","No"
"0x0298e77fa0bb3f1046e404449b26a769c46a8a9f","180","No"
"0x55aad35ebd8195a5b84b3aa2a4e2cbf40b731c17","102","No"
"0x2c1d731c225d6dda1720a8f7623ce36075223498","1042","No"
"0xa74ec53af849dc298440f7f4e9fe04e0d7931641","2030","No"
"0x07335b9ec649b8ecee44d245dc24600cea91ee90","32","No"
"0x0491e36352a818bcfa1bbb24d8941f8ed328c84c","60358","No"
"0x8f5ca78644e178e8843213491d8b75fcf71b0a83","0.4","No"
"0x67e9538bab602f94a8b7553a736de1df620a56ec","1555","No"
"0x0466a8a43f3d4003c7b4dbce81f8a10149d1f184","637","No"
"0x0fdcb8f269e2325f48abd5cfa3c723342a6d2f91","4999","No"
"0x7b1b54359db51c2af8c1f25fa99377aa7e4cdf02","100","No"
"0xa42746cd5733927376627f298a39088678c29ee9","13059","No"
"0xe7f26dd14e36e5d3f12bb7f7969108f7a2b40a09","168","No"
"0xd577d74dad34a4436b55e0942ebf68e3f2c8443e","159.267424395846","No"
"0x177fc4187b3513f823eba8b53a2793ebfbb77ff3","404","No"
"0xd8b52c9a49a93b07927ce45db8dcc2d77d14602a","5541","No"
"0xfa71179e8efa593214a63fa344e14ce9cdbd04a1","40","No"
"0x20869e10a7cc1bf23ecb513b64653b2f488d503e","6300","No"
"0x7c8ddc28df648af0c87adb3bcc957ecc70e39bf6","1","No"
"0x4544e0682bdd09692fcb9e45cce4b7f55979b31e","96","No"
"0xa76ea98b18bc4f781d3d0bf91a6e77b121884e2a","891","No"
"0x50560bcac974e8ffb2ae2c359614623147a96105","34.2900525250114","No"
"0x5f6762b9ef0e37b34ebdef6f970a850d2480aa00","1","No"
"0x6a6b21f8c6b6397105e39bb76aa190e89d5d0c54","821","No"
"0xa491cc55094e08f4e4374af04b070a9205f052a2","3415","No"
"0xc0f4b9de10a8d1275a74bd5c4c5b684a507efc0d","2990","No"
"0xaaea93fb666c00a6de3d3be5877cc93bd1339c68","2578","No"
"0xdac8c93199841b0ff337910de729e8e8af3e7f73","15","No"
"0xf8d4964d72398eb77b5a80bde3a6116e63310907","1","No"
"0xf713513d2e446126398ceaa5c3bc10e6f25be86b","100","No"
"0xa686f30e792212c48788301d5d6223e35d937d4e","10","No"
"0xedd92a5388bb7f64795e05bce415e42a15c1f68f","8134","No"
"0x3985153708e72f6cf15ecf04ae3f72fa037f537a","600","No"
"0x5839acf6880929c0dce328c43830529a43ddac04","1659","No"
"0x4e13ac4bb0147d64f336e2596e041295ae8e5c0a","631","No"
"0x15c20b1e8c1cc47b290e6678b1bc5d21b93004d8","575","No"
"0x4033858903ef028978c87e4891cd2e7d639d26a3","101","No"
"0xe23981722d94a430ea1890383aebe9e855773a7d","1","No"
"0x7eb512528054e415613a08c2071db5890f0d0a58","116.100410188901","No"
"0x0e23382af188b81db5d2d38df2cf2faf1af08038","493","No"
"0x46b71e1152bc9edaf455d1fe1fb1802f58b80024","119.99997","No"
"0x80bccf3a24ab15d4d948061da51d151507fd16de","1","No"
"0x40c71bd6ae8b6914f7d738b0bbd84c318e02e6fe","100","No"
"0xc88ada9b7babe6967fd2217c87040bb388e6a277","404","No"
"0xa55ae8f23f85713fb8b198422190faaf62c01628","463","No"
"0xb7f2e1081d1ddd34176adf5e4adc946edde93454","2592","No"
"0x9c6340ecc928357e222598987c95874d3919b678","11","No"
"0x5ab5a3027f66d38bc668854c035913a7c1b34e12","2270","No"
"0xe8a3787da116378e50350eb347a5f5ac752b1d36","1","No"
"0x85e16b66d72f9b5827e4bf07d8bc39a410e8eac2","1258","No"
"0x13dea9e2047f7464ede4fa2eba58c4fb19fd2ac8","1488","No"
"0xcbbdc7081a1f7bdecf75404a699cbb418bcd20c7","59199","No"
"0x437962ba7c8dc8c2911f5c193586228d073c82b7","802","No"
"0x6596eb9ec6f4522b46f2936a4fdce2ba524c67df","11859","No"
"0xc80f99056a7f041f22342b070004480512ed988e","1","No"
"0x2a8331153d82e16c78c291353941a9331a754d73","470","No"
"0x263683b84ebd907699486d531268c09c38ba6bd5","102.17","No"
"0x019bf29380358d17eed496a8dcd9f752cce23fee","6207","No"
"0x4040577026da1816e95556434d10bdb4da2bafa5","3738","No"
"0xbaf8047552cf9672995e6f03141872bc02ff7702","30","No"
"0x39fb3fc04fb94ebb933c0cd6c71d4f6fe882f1ba","2","No"
"0x0f70e4fc6e93c7a076141e18b86877e23f204a8d","21.7637709829425","No"
"0x4ac62934997300ce4b46956cc3cd6edb782ab6aa","100","No"
"0x017ec0ccabce6d504ea386bade0d65438f2518df","2187","No"
"0xd0f33795bf2a71477eac506a18531376ea2b930a","14362","No"
"0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","2982079.60472443","No"
"0x426eb606f20419e04db9cc376756b58241cf4da9","30","No"
"0x454b75430ba342cfbac6995681eb38dd09322e68","11303","No"
"0x8b94b39242fe742dd980374652a19b5ce3c4c508","235.132184650427","No"
"0x785a7802d08f5a996488ca1c3feb23fcaff3edda","1666","No"
"0xef4185428d3cad9f2171a482bb0b61fc94cc0f4a","1576.15212963686","No"
"0xd53f19dcf8ba345bd48679e3d4b6a134bcdf1585","47000","No"
"0x4e35a83b7b3077c1e24f29b539cb37b5dc3acd89","754","No"
"0x048557702cd2ffe8c54c7f0f63b9bf5172f23f1a","3004","No"
"0xf7e40c2066d89d2133ef7d32736cc0bdaf4be04b","409.146784265192","No"
"0x801a071b93ecc2b6d6a30fde2fd99aa850acee8d","2537","No"
"0x4d2ef62504cc815d15dc775d22d90e56cc684e25","459","No"
"0x51ed3274b542a72432cd9d00cace01357e5cca6a","1","No"
"0x80a886fce022d19b2bba42c120de23d99e05bee3","3278","No"
"0x684cb2552844bf188e94ef34534932038fc33f2b","101","No"
"0xf329ab870bac4b4ddb710f7c95cd35040cab27f0","110","No"
"0x5b473346053d2784f628478f5fe554eb935ad96c","101","No"
"0x0762127646b27b761f3484a3b80c53a4272e7552","1","No"
"0x339b3e9aa94031ce075f27ef8123bcf27dad745e","658","No"
"0x396b28b4c1d043c9c5a8e2734ddaa8f9d0224c7e","14","No"
"0x220aca91e60fd40c0af326692d5177723bc5c8f0","31.506592390683","No"
"0xe95cb348723a8ed3deeb853c274d48abc77aaf4c","699","No"
"0x52f4635c2e96e917a81d5bc95af20114a7819323","56119","No"
"0x5c6d9367f55f3e31d5322b9e6d138b186503a215","6.312238037279E-06","No"
"0x109e832d6c8732edc82ee3fd62fa67c57354668d","100","No"
"0x97d2a187cb6a7c8de911abdc3634a6bf5e6bd26d","100","No"
"0x2dd3fa46cad53f49413da24850698164bf62456d","672","No"
"0xce92ffce93560eae85c2d8663ffdf13dfbe330c7","2036","No"
"0x0c2d9208a932e6fb5482e62230d2c19efce52ebb","2030","No"
"0xafdab4dc467c0a9321773120ff781cd71035ae59","9080","No"
"0x297388b3b0a0f48e23ab250cc3422a74a16ea19d","2598","No"
"0x05bac88eb2742fd62eae52134da6c2dac1bc4001","40.3119135591678","No"
"0x1e3049ceab06f96b42a5a8db4760a1e999c533c2","5775","No"
"0xd7eaa5b5a825a16f00d21dd42de16a1abcc9dec8","754","No"
"0x423b127fd0602fc920a0d292895569e636947f88","1001","No"
"0xc07b8b23d6f9f75e824a42e0ec8d5c9e83bfaf31","10","No"
"0xf3d9281fa183b74f32b96e1c5244596045f4ede8","16.1678925455045","No"
"0x6671d01b7e8edf0219b6f3d64eeeec38785cf77a","1","No"
"0x6d47aa71e4b1b9a2c5f2f4b80c7259750b334f1f","1","No"
"0x85d254d0cb0299cc168257980538b5cefa90772e","10100","No"
"0xd687334184a88d226434f0e2e6673429f42e99b3","438","No"
"0x8f098d81295690a4d2376e547b1b0f2e2dbd9a60","0.00317136190933947","No"
"0xbd25bd0220b32ee48400afb7cdb2df2482779560","502","No"
"0x458a178a62cf02128601dfbcfe54637179533705","5883","No"
"0xb1b87f1e82f90f560b49fe3ccecf99bfa8f235c4","1","No"
"0xe200fe1caa09ec38f5dc3c8b7b298a2e99e9268d","100","No"
"0x29fb55f46fa483f3ffd38c1113b7c18ccc875c1e","2620","No"
"0x9416502386be6d8b66aaf8a44935faf0b2b36213","1975","No"
"0xd744464dd492f51e74a9b490de3ec8c200877249","452","No"
"0xbd8980a1ed8fc73fa5e6003c375721c009a5e278","13","No"
"0xa5c238ec3ab08543b84a71ce92a04030de0fbc89","816","No"
"0xd49ec8bb494e9afc2641c2c5b1ffe4a44aafb5f3","3594","No"
"0xf1389f581247135a2bfa1db5403180bc1b3b3345","986","No"
"0xb5aadc14d2f42de871e7808ac73286b30f439882","3799","No"
"0x54f3a069865f9ad0bfa8bab56bf04258b45473b2","6.622378804E-09","No"
"0x78da7194e83d4f35a947c6a5765480c539b8f1e3","35.3866156652587","No"
"0xd0113faff1f9861bb9249dfc038b67baca8e0d52","562","No"
"0x058a8a52341d96aa39ded46ea41f5f29b67ec96c","4150","No"
"0xfa81e489c83e5a305022244557b81ba440d10ec3","7.8316","No"
"0x6c26c90796f167572f9c512bcd085578e5b96c9d","3000","No"
"0xa4a3502b5dfaad67de5d2e6cc68274c86cbf1f38","7","No"
"0x64371ef4722e5c1e7d4001e910ed8e873d632d8a","557","No"
"0xd6c4dcfd3842578ec5fa86cdb0743d5dad6e7fe6","1","No"
"0x1ef0e12989db4def61256b98b3c211813e6725b7","10835","No"
"0xe082dd3d26305947c51e4b55a570a70eab1d5548","2908","No"
"0xa7462de765bb1748a0b202441a5720069f1567bd","1090","No"
"0x6649cff4bfdb74994f5731dea69e43f6a885637c","2310","No"
"0xdf44c61283d8fbe70fe51c4bf8dd5dd32b7e8dc4","5","No"
"0xc204a407393b5e176775918cb1816e7d1ad50b8a","0.1308411214955","No"
"0xfab9a3d37999e12252b47468d2ffd4be15936012","105","No"
"0xc68b0ef17015a5dca2812983108a55a62abe14a7","51613","No"
"0x1135fb34a09088f78c156d7a2fa2b13e825cefca","57","No"
"0x130b718b059e0320a03ab8f44449d0ca17eba416","0.39406201373882","No"
"0xc3dd1794208813102b1613e35f275b23c788a3b0","10500","No"
"0x8dc7b0bfcfed1c52a133d797cfe6cc6d8583a608","500","No"
"0x8b5efc7f7a985f5b99e792d2ec6423bfb97818f9","10000","No"
"0x7143818bca087fb3a9f705a55955d37f4ca5f8ec","2208","No"
"0x06c06fd535d42816ba00b127175dd25918c39b2d","500","No"
"0x74243c3ab726b4860370118f61248b1266d1a948","4423","No"
"0x66920bac0431efbcedfe838efa662aecea79b18f","1000","No"
"0x841dbfe869afc10babd87b32bc902893b4ac26db","7","No"
"0x947f02b3dd5e73197ecae80e53f01971ad6fa829","3442","No"
"0xedb60159469c739c67275be1cc381d7f6af5f932","500","No"
"0xba56efbed7adedc8f74c081af0210c4dc3f3b106","11083","No"
"0x131f5b25eb4c1bd17c153bbea9d29de55bb690d1","1","No"
"0x3fce1b6e60d9a720a3ba72c83320890f1fd11bfd","7","No"
"0x6596abb99d177e4dbc3262a64f13bab87aecb2d8","500","No"
"0x65b53a014445b7437701bff7db0a856e32a700bd","100","No"
"0xe0907b3bd8daf0d669aafa977de3e262ac437389","500","No"
"0xf66f3f04f4f11a13a33e9e61ed18ad8e2700c144","500","No"
"0xba6b2bdf5a61d2bd4fe34af279a6d144b85c973f","1.1477","No"
"0x5b1de449b7be9092566e7300e1305b43cdffb5f2","500","No"
"0x2206445d241ccb7dae93b2d2acfc67f75b90fd76","1000","No"
"0x9fc5364dd6cd4875367e43e81dad9372c2897387","63","No"
"0x5f300351cb74a3008d6d49fc569b751969f6c5f6","500","No"
"0x3c9f0cee964c11a5e121fc56e76bda5b875cccc5","418","No"
"0x993578d28c115bca8ca4987f7f777f92e066b0b2","9712","No"
"0xa0de98844938fdad92178a2e218f7351ac51ec42","500","No"
"0x60c38f9b69eead2c8eefe1ff32ae7548366cacae","500","No"
"0x6f7fb77ed12ca97a1d9ef084832a983b65ede9d1","803.321566095799","No"
"0x434d20f4286711530e945957f77384649c5301a7","0.3968","No"
"0x2d013f62bb42566417c697c8fdd905dba2998c10","1131","No"
"0xc565895355f6fae8910133142acbacbf06af2636","7","No"
"0x131a7b131b9cbb7d9df064bbe79e3fa906e423fc","500","No"
"0x52b91a501dd6a1c6cd00fbad8fdc342dac123d7d","500","No"
"0x2a30d5a090513dfd4db8776f65cc9c7ff67d087b","500","No"
"0x0ec73f220ee05a7317488e94c447da4f12319508","22","No"
"0x56152515d419c3b04baf00522e5f2add46bea4da","1343","No"
"0x59bf888b6ac2276fe83fa52d07ec9d19450fbe09","500","No"
"0x127c7bf6b4eb2f25143971556d82d3b89491bbae","500","No"
"0x677f18be9732c9b45c6ce3b20e52379a610800a6","500","No"
"0xe33e91d279ff465390c45a348c3734f89f52e286","0.25641025641","No"
"0x876c60b059341464ed8c0d279aedb05731604c17","500","No"
"0x319227ab7f0c4a0fa901c2ad3174ae3ce9238705","500","No"
"0x42464ed2e5965096a1b4042fb3419077e87e19c4","24","No"
"0xe3a09907ebea5a6758e8c4df182cbf22e0f4d364","800","No"
"0x75557f3be430ecb47b3f2fe704bb0df7c4a254a0","665","No"
"0x4b36a3242b5d3ad6b2014742753ea8336a1f73e6","100","No"
"0x3e2caa1e176543007e10ea6c92fc3cc84c0a0fbc","500","No"
"0xf3ea51aa074bf69663a965d187152bfaf96588b7","100","No"
"0x0a93dfb0214be94bdd2bddaf4b34bbb31d9a5f0e","466","No"
"0xc54cceb04e20517e59e5958e178ced263d1df6b2","500","No"
"0x7ea7289762394efa5ca6a039022f63ff1b36f59d","18400","No"
"0x1366a1037c8f2e691ba2d0df3a1176fba4736510","54322","No"
"0x70d4d24b31655850f72ea2239cfc1413e9ac7e05","500","No"
"0x9dace519ee1921726fb4812b30574eb08bf5618a","9441","No"
"0x398e3664d2b13d9a266f29d2ebbaebb26b4a715c","200","No"
